img,path_origin,Objeto,Classe,n_contorno,Área,Diâmetro,Minor,Centroide_X,Centroide_Y
017.jpeg,..\data_EP3\selectedData\origin\originalGrayDataset\017.jpeg,,,3,4329.0000000000,4.680205767201096,1.046744465787899,80.7500,1.5000
019.jpeg,..\data_EP3\selectedData\origin\originalGrayDataset\019.jpeg,,,0,12133.0000000000,32.086943106062222,17.358583870461612,82.8767,10.8590
019.jpeg,..\data_EP3\selectedData\origin\originalGrayDataset\019.jpeg,,,1,11919.5000000000,3.919183588453085,3.098386676965934,91.0000,1.2000
019.jpeg,..\data_EP3\selectedData\origin\originalGrayDataset\019.jpeg,,,2,3739.5000000000,6.137626092916022,2.886095276243736,41.7500,0.7500
019.jpeg,..\data_EP3\selectedData\origin\originalGrayDataset\019.jpeg,,,3,3710.0000000000,0.000000000000000,0.000000000000000,41.0000,0.0000
019.jpeg,..\data_EP3\selectedData\origin\originalGrayDataset\019.jpeg,,,4,2487.5000000000,8.329590259738865,3.127852136000360,61.0476,3.0476
020.JPEG,..\data_EP3\selectedData\origin\originalGrayDataset\020.JPEG,,,0,8711.0000000000,4.782942146802960,1.703303319468871,119.1667,1.1667
020.JPEG,..\data_EP3\selectedData\origin\originalGrayDataset\020.JPEG,,,1,8398.5000000000,0.000000000000000,0.000000000000000,121.0000,0.0000
020.JPEG,..\data_EP3\selectedData\origin\originalGrayDataset\020.JPEG,,,2,318.5000000000,2.000000000000000,0.000000000000000,80.0000,0.5000
020.JPEG,..\data_EP3\selectedData\origin\originalGrayDataset\020.JPEG,,,3,259.5000000000,3.321307499404393,2.858131643994051,91.4000,1.2000
021.JPEG,..\data_EP3\selectedData\origin\originalGrayDataset\021.JPEG,,,0,68874.5000000000,0.000000000000000,0.000000000000000,170.0000,0.0000
021.JPEG,..\data_EP3\selectedData\origin\originalGrayDataset\021.JPEG,,,1,68155.5000000000,5.039660567586268,3.040797504387558,173.1818,1.7273
021.JPEG,..\data_EP3\selectedData\origin\originalGrayDataset\021.JPEG,,,2,2280.5000000000,6.414269805898186,1.807015805810501,2.0000,0.2857
021.JPEG,..\data_EP3\selectedData\origin\originalGrayDataset\021.JPEG,,,3,2254.0000000000,4.618802153517006,0.000000000000000,7.0000,1.0000
022.JPEG,..\data_EP3\selectedData\origin\originalGrayDataset\022.JPEG,,,0,301.0000000000,8.768050925014172,5.930990330303820,40.2353,3.0000
022.JPEG,..\data_EP3\selectedData\origin\originalGrayDataset\022.JPEG,,,1,271.5000000000,2.309401076758503,1.333333333333333,25.3333,0.6667
022.JPEG,..\data_EP3\selectedData\origin\originalGrayDataset\022.JPEG,,,2,233.5000000000,2.000000000000000,0.000000000000000,24.0000,0.5000
022.JPEG,..\data_EP3\selectedData\origin\originalGrayDataset\022.JPEG,,,3,204.5000000000,2.000000000000000,0.000000000000000,129.5000,0.0000
027.JPEG,..\data_EP3\selectedData\origin\originalGrayDataset\027.JPEG,,,0,47100.5000000000,2.000000000000000,0.000000000000000,179.0000,0.5000
027.JPEG,..\data_EP3\selectedData\origin\originalGrayDataset\027.JPEG,,,1,47091.0000000000,0.000000000000000,0.000000000000000,180.0000,0.0000
027.JPEG,..\data_EP3\selectedData\origin\originalGrayDataset\027.JPEG,,,2,6067.0000000000,2.309401076758503,1.333333333333333,423.6667,0.3333
027.JPEG,..\data_EP3\selectedData\origin\originalGrayDataset\027.JPEG,,,3,5850.5000000000,0.000000000000000,0.000000000000000,425.0000,0.0000
027.JPEG,..\data_EP3\selectedData\origin\originalGrayDataset\027.JPEG,,,4,4385.5000000000,2.000000000000000,0.000000000000000,452.0000,0.5000
028.JPEG,..\data_EP3\selectedData\origin\originalGrayDataset\028.JPEG,,,0,13679.5000000000,4.346129984141888,3.067356324605906,273.9091,1.3636
028.JPEG,..\data_EP3\selectedData\origin\originalGrayDataset\028.JPEG,,,1,13454.0000000000,9.536330903078950,4.936008309448877,282.1818,4.1818
028.JPEG,..\data_EP3\selectedData\origin\originalGrayDataset\028.JPEG,,,2,4543.5000000000,5.042040092329001,4.033030090062180,222.3750,1.5625
028.JPEG,..\data_EP3\selectedData\origin\originalGrayDataset\028.JPEG,,,3,4512.0000000000,9.165151389911680,0.000000000000000,231.0000,3.5000
029.JPEG,..\data_EP3\selectedData\origin\originalGrayDataset\029.JPEG,,,0,7721.5000000000,4.444903400878794,2.792559634530960,408.8333,0.5000
029.JPEG,..\data_EP3\selectedData\origin\originalGrayDataset\029.JPEG,,,1,7637.0000000000,2.000000000000000,0.000000000000000,411.5000,0.0000
029.JPEG,..\data_EP3\selectedData\origin\originalGrayDataset\029.JPEG,,,2,2406.5000000000,3.395751591937973,1.862490570674312,21.2500,0.5000
031.JPEG,..\data_EP3\selectedData\origin\originalGrayDataset\031.JPEG,,,0,89095.5000000000,3.265986323710904,0.000000000000000,25.0000,1.0000
031.JPEG,..\data_EP3\selectedData\origin\originalGrayDataset\031.JPEG,,,1,89073.0000000000,4.680205767201096,1.046744465787899,25.7500,1.5000
031.JPEG,..\data_EP3\selectedData\origin\originalGrayDataset\031.JPEG,,,2,15666.5000000000,3.265986323710904,2.000000000000000,15.5000,1.0000
031.JPEG,..\data_EP3\selectedData\origin\originalGrayDataset\031.JPEG,,,3,15551.5000000000,5.773310864755170,1.108549348878932,17.2000,2.0000
039.JPEG,..\data_EP3\selectedData\origin\originalGrayDataset\039.JPEG,,,0,5817.5000000000,0.000000000000000,0.000000000000000,327.0000,0.0000
039.JPEG,..\data_EP3\selectedData\origin\originalGrayDataset\039.JPEG,,,1,5450.5000000000,2.000000000000000,2.000000000000000,334.5000,0.5000
039.JPEG,..\data_EP3\selectedData\origin\originalGrayDataset\039.JPEG,,,2,227.5000000000,2.000000000000000,0.000000000000000,252.0000,0.5000
039.JPEG,..\data_EP3\selectedData\origin\originalGrayDataset\039.JPEG,,,3,214.5000000000,3.055050463303894,2.666666666666667,206.8333,1.3333
041.JPEG,..\data_EP3\selectedData\origin\originalGrayDataset\041.JPEG,,,0,13460.0000000000,4.199929796800163,1.166443184192932,105.7500,1.0000
041.JPEG,..\data_EP3\selectedData\origin\originalGrayDataset\041.JPEG,,,1,13374.0000000000,0.000000000000000,0.000000000000000,136.0000,0.0000
041.JPEG,..\data_EP3\selectedData\origin\originalGrayDataset\041.JPEG,,,2,2315.5000000000,0.000000000000000,0.000000000000000,6.0000,0.0000
043.JPEG,..\data_EP3\selectedData\origin\originalGrayDataset\043.JPEG,,,0,71735.0000000000,2.828427124746190,0.000000000000000,244.5000,0.5000
043.JPEG,..\data_EP3\selectedData\origin\originalGrayDataset\043.JPEG,,,1,71730.0000000000,3.651483716701107,2.108185106778920,245.3333,1.3333
043.JPEG,..\data_EP3\selectedData\origin\originalGrayDataset\043.JPEG,,,2,16294.0000000000,2.000000000000000,0.000000000000000,40.5000,0.0000
044.JPEG,..\data_EP3\selectedData\origin\originalGrayDataset\044.JPEG,,,0,15531.0000000000,2.000000000000000,0.000000000000000,157.0000,0.5000
044.JPEG,..\data_EP3\selectedData\origin\originalGrayDataset\044.JPEG,,,1,15171.0000000000,8.046667370327889,1.100149037526214,181.8571,3.0000
044.JPEG,..\data_EP3\selectedData\origin\originalGrayDataset\044.JPEG,,,2,3297.5000000000,2.000000000000000,0.000000000000000,136.5000,0.0000
044.JPEG,..\data_EP3\selectedData\origin\originalGrayDataset\044.JPEG,,,3,3290.5000000000,2.000000000000000,0.000000000000000,141.0000,0.5000
044.JPEG,..\data_EP3\selectedData\origin\originalGrayDataset\044.JPEG,,,4,444.5000000000,2.000000000000000,0.000000000000000,113.0000,0.5000
045.JPEG,..\data_EP3\selectedData\origin\originalGrayDataset\045.JPEG,,,0,244.0000000000,2.000000000000000,0.000000000000000,11.0000,0.5000
045.JPEG,..\data_EP3\selectedData\origin\originalGrayDataset\045.JPEG,,,1,222.0000000000,8.968871896494340,2.374728806469069,8.1000,3.1000
045.JPEG,..\data_EP3\selectedData\origin\originalGrayDataset\045.JPEG,,,2,205.5000000000,2.828427124746190,0.000000000000000,1.5000,0.5000
045.JPEG,..\data_EP3\selectedData\origin\originalGrayDataset\045.JPEG,,,3,170.0000000000,2.000000000000000,0.000000000000000,94.0000,0.5000
045.JPEG,..\data_EP3\selectedData\origin\originalGrayDataset\045.JPEG,,,4,130.5000000000,0.000000000000000,0.000000000000000,59.0000,0.0000
047.JPEG,..\data_EP3\selectedData\origin\originalGrayDataset\047.JPEG,,,0,85193.5000000000,0.000000000000000,0.000000000000000,34.0000,0.0000
047.JPEG,..\data_EP3\selectedData\origin\originalGrayDataset\047.JPEG,,,1,84664.5000000000,3.265986323710904,0.000000000000000,36.0000,0.0000
047.JPEG,..\data_EP3\selectedData\origin\originalGrayDataset\047.JPEG,,,2,13895.0000000000,3.265986323710904,0.000000000000000,247.0000,0.0000
047.JPEG,..\data_EP3\selectedData\origin\originalGrayDataset\047.JPEG,,,3,13880.5000000000,0.000000000000000,0.000000000000000,249.0000,0.0000
049.JPEG,..\data_EP3\selectedData\origin\originalGrayDataset\049.JPEG,,,0,87756.5000000000,2.000000000000000,0.000000000000000,24.0000,0.5000
049.JPEG,..\data_EP3\selectedData\origin\originalGrayDataset\049.JPEG,,,1,87269.5000000000,7.531362564114048,2.003315203709211,27.1429,1.5714
049.JPEG,..\data_EP3\selectedData\origin\originalGrayDataset\049.JPEG,,,2,3371.0000000000,0.000000000000000,0.000000000000000,0.0000,0.0000
052.JPEG,..\data_EP3\selectedData\origin\originalGrayDataset\052.JPEG,,,0,9240.5000000000,5.963897176710229,2.737454814364885,53.5556,1.0000
052.JPEG,..\data_EP3\selectedData\origin\originalGrayDataset\052.JPEG,,,1,8833.5000000000,0.000000000000000,0.000000000000000,56.0000,0.0000
052.JPEG,..\data_EP3\selectedData\origin\originalGrayDataset\052.JPEG,,,2,3671.5000000000,2.000000000000000,0.000000000000000,28.0000,0.5000
055.JPEG,..\data_EP3\selectedData\origin\originalGrayDataset\055.JPEG,,,0,47579.0000000000,2.309401076758503,1.333333333333333,517.6667,0.3333
055.JPEG,..\data_EP3\selectedData\origin\originalGrayDataset\055.JPEG,,,1,47574.0000000000,3.577708763999663,1.959591794226543,521.0000,0.6000
055.JPEG,..\data_EP3\selectedData\origin\originalGrayDataset\055.JPEG,,,2,10792.5000000000,8.542377401605462,3.897570221902711,94.8571,2.4286
055.JPEG,..\data_EP3\selectedData\origin\originalGrayDataset\055.JPEG,,,3,10598.5000000000,0.000000000000000,0.000000000000000,97.0000,0.0000
056.JPEG,..\data_EP3\selectedData\origin\originalGrayDataset\056.JPEG,,,0,3232.0000000000,2.000000000000000,0.000000000000000,70.5000,0.0000
056.JPEG,..\data_EP3\selectedData\origin\originalGrayDataset\056.JPEG,,,1,3227.0000000000,2.000000000000000,0.000000000000000,76.0000,0.5000
056.JPEG,..\data_EP3\selectedData\origin\originalGrayDataset\056.JPEG,,,2,421.5000000000,2.000000000000000,0.000000000000000,59.0000,0.5000
056.JPEG,..\data_EP3\selectedData\origin\originalGrayDataset\056.JPEG,,,3,310.5000000000,14.330142375627920,2.719746218718386,83.7500,5.6250
058.JPEG,..\data_EP3\selectedData\origin\originalGrayDataset\058.JPEG,,,0,13303.0000000000,0.000000000000000,0.000000000000000,69.0000,0.0000
058.JPEG,..\data_EP3\selectedData\origin\originalGrayDataset\058.JPEG,,,1,12921.0000000000,4.498013405747752,1.663693301577400,70.5000,0.7500
058.JPEG,..\data_EP3\selectedData\origin\originalGrayDataset\058.JPEG,,,2,8763.0000000000,0.000000000000000,0.000000000000000,66.0000,0.0000
059.JPEG,..\data_EP3\selectedData\origin\originalGrayDataset\059.JPEG,,,0,8138.5000000000,4.762295591978364,2.460738623294734,54.1429,0.5714
059.JPEG,..\data_EP3\selectedData\origin\originalGrayDataset\059.JPEG,,,1,8130.5000000000,2.000000000000000,0.000000000000000,57.0000,0.5000
059.JPEG,..\data_EP3\selectedData\origin\originalGrayDataset\059.JPEG,,,2,2287.0000000000,2.000000000000000,0.000000000000000,94.5000,0.0000
059.JPEG,..\data_EP3\selectedData\origin\originalGrayDataset\059.JPEG,,,3,1950.5000000000,3.395751591937973,1.862490570674312,100.7500,0.5000
063.JPEG,..\data_EP3\selectedData\origin\originalGrayDataset\063.JPEG,,,0,10268.0000000000,3.265986323710904,0.000000000000000,86.0000,1.0000
063.JPEG,..\data_EP3\selectedData\origin\originalGrayDataset\063.JPEG,,,1,10165.0000000000,2.000000000000000,0.000000000000000,87.0000,0.5000
063.JPEG,..\data_EP3\selectedData\origin\originalGrayDataset\063.JPEG,,,2,1603.5000000000,2.000000000000000,0.000000000000000,31.0000,0.5000
063.JPEG,..\data_EP3\selectedData\origin\originalGrayDataset\063.JPEG,,,3,1595.5000000000,2.000000000000000,0.000000000000000,33.0000,0.5000
063.JPEG,..\data_EP3\selectedData\origin\originalGrayDataset\063.JPEG,,,4,112.0000000000,3.677088528342677,0.837402040213009,94.3333,1.0000
064.JPEG,..\data_EP3\selectedData\origin\originalGrayDataset\064.JPEG,,,0,46294.0000000000,2.000000000000000,0.000000000000000,85.0000,0.5000
064.JPEG,..\data_EP3\selectedData\origin\originalGrayDataset\064.JPEG,,,1,45888.5000000000,5.135562144095919,1.336413657565999,87.0000,1.2000
064.JPEG,..\data_EP3\selectedData\origin\originalGrayDataset\064.JPEG,,,2,7601.5000000000,3.677088528342677,0.837402040213009,71.3333,1.0000
065.JPEG,..\data_EP3\selectedData\origin\originalGrayDataset\065.JPEG,,,0,10092.5000000000,3.577708763999663,1.959591794226543,12.0000,0.6000
065.JPEG,..\data_EP3\selectedData\origin\originalGrayDataset\065.JPEG,,,1,9996.5000000000,0.000000000000000,0.000000000000000,12.0000,0.0000
065.JPEG,..\data_EP3\selectedData\origin\originalGrayDataset\065.JPEG,,,2,5182.5000000000,10.327955589886445,0.000000000000000,3.0000,4.0000
065.JPEG,..\data_EP3\selectedData\origin\originalGrayDataset\065.JPEG,,,3,4912.5000000000,8.000000000000000,0.000000000000000,4.0000,3.0000
067.JPEG,..\data_EP3\selectedData\origin\originalGrayDataset\067.JPEG,,,0,53536.0000000000,3.236067977499790,1.236067977499790,164.0000,0.5000
067.JPEG,..\data_EP3\selectedData\origin\originalGrayDataset\067.JPEG,,,1,53378.5000000000,7.941518676169252,1.982998012115736,168.7500,0.5000
067.JPEG,..\data_EP3\selectedData\origin\originalGrayDataset\067.JPEG,,,2,7358.0000000000,2.000000000000000,0.000000000000000,381.5000,6.0000
067.JPEG,..\data_EP3\selectedData\origin\originalGrayDataset\067.JPEG,,,3,7207.5000000000,2.000000000000000,0.000000000000000,383.5000,6.0000
068.JPEG,..\data_EP3\selectedData\origin\originalGrayDataset\068.JPEG,,,0,18082.0000000000,2.000000000000000,0.000000000000000,76.5000,0.0000
068.JPEG,..\data_EP3\selectedData\origin\originalGrayDataset\068.JPEG,,,1,18054.0000000000,2.000000000000000,0.000000000000000,102.5000,0.0000
068.JPEG,..\data_EP3\selectedData\origin\originalGrayDataset\068.JPEG,,,2,9791.5000000000,2.000000000000000,0.000000000000000,61.5000,0.0000
068.JPEG,..\data_EP3\selectedData\origin\originalGrayDataset\068.JPEG,,,3,9696.5000000000,2.000000000000000,0.000000000000000,64.5000,0.0000
074.JPEG,..\data_EP3\selectedData\origin\originalGrayDataset\074.JPEG,,,0,66436.5000000000,8.000000000000000,2.000000000000000,107.5000,3.0000
074.JPEG,..\data_EP3\selectedData\origin\originalGrayDataset\074.JPEG,,,1,66042.0000000000,2.000000000000000,2.000000000000000,133.5000,0.5000
074.JPEG,..\data_EP3\selectedData\origin\originalGrayDataset\074.JPEG,,,2,7005.0000000000,0.000000000000000,0.000000000000000,183.0000,2.0000
074.JPEG,..\data_EP3\selectedData\origin\originalGrayDataset\074.JPEG,,,3,6945.0000000000,0.000000000000000,0.000000000000000,184.0000,2.0000
074.JPEG,..\data_EP3\selectedData\origin\originalGrayDataset\074.JPEG,,,4,5684.5000000000,8.879990161010365,3.210955619125894,0.9565,3.3478
075.JPEG,..\data_EP3\selectedData\origin\originalGrayDataset\075.JPEG,,,0,15291.0000000000,8.000000000000000,0.000000000000000,164.0000,0.0000
075.JPEG,..\data_EP3\selectedData\origin\originalGrayDataset\075.JPEG,,,1,15267.0000000000,3.265986323710904,0.000000000000000,169.0000,0.0000
075.JPEG,..\data_EP3\selectedData\origin\originalGrayDataset\075.JPEG,,,2,8810.5000000000,3.265986323710904,0.000000000000000,370.0000,0.0000
075.JPEG,..\data_EP3\selectedData\origin\originalGrayDataset\075.JPEG,,,3,8739.5000000000,3.265986323710904,0.000000000000000,380.0000,0.0000
075.JPEG,..\data_EP3\selectedData\origin\originalGrayDataset\075.JPEG,,,4,8064.0000000000,3.265986323710904,0.000000000000000,131.0000,0.0000
076.JPEG,..\data_EP3\selectedData\origin\originalGrayDataset\076.JPEG,,,0,10270.0000000000,0.000000000000000,0.000000000000000,7.0000,0.0000
076.JPEG,..\data_EP3\selectedData\origin\originalGrayDataset\076.JPEG,,,1,10162.0000000000,0.000000000000000,0.000000000000000,8.0000,0.0000
076.JPEG,..\data_EP3\selectedData\origin\originalGrayDataset\076.JPEG,,,2,5222.0000000000,0.000000000000000,0.000000000000000,1.0000,0.0000
076.JPEG,..\data_EP3\selectedData\origin\originalGrayDataset\076.JPEG,,,3,4959.5000000000,2.828427124746190,0.000000000000000,2.5000,0.5000
081.JPEG,..\data_EP3\selectedData\origin\originalGrayDataset\081.JPEG,,,0,1591.5000000000,0.000000000000000,0.000000000000000,10.0000,0.0000
081.JPEG,..\data_EP3\selectedData\origin\originalGrayDataset\081.JPEG,,,1,1584.5000000000,0.000000000000000,0.000000000000000,19.0000,0.0000
081.JPEG,..\data_EP3\selectedData\origin\originalGrayDataset\081.JPEG,,,2,405.0000000000,4.472135954999580,0.000000000000000,53.0000,1.5000
081.JPEG,..\data_EP3\selectedData\origin\originalGrayDataset\081.JPEG,,,3,142.5000000000,0.000000000000000,0.000000000000000,7.0000,0.0000
082.JPEG,..\data_EP3\selectedData\origin\originalGrayDataset\082.JPEG,,,0,8282.0000000000,0.000000000000000,0.000000000000000,39.0000,0.0000
082.JPEG,..\data_EP3\selectedData\origin\originalGrayDataset\082.JPEG,,,1,8215.0000000000,2.000000000000000,0.000000000000000,40.5000,0.0000
082.JPEG,..\data_EP3\selectedData\origin\originalGrayDataset\082.JPEG,,,2,7459.0000000000,0.000000000000000,0.000000000000000,36.0000,0.0000
082.JPEG,..\data_EP3\selectedData\origin\originalGrayDataset\082.JPEG,,,3,7431.0000000000,2.000000000000000,0.000000000000000,37.5000,0.0000
082.JPEG,..\data_EP3\selectedData\origin\originalGrayDataset\082.JPEG,,,4,6760.5000000000,0.000000000000000,0.000000000000000,26.0000,0.0000
085.JPEG,..\data_EP3\selectedData\origin\originalGrayDataset\085.JPEG,,,0,14929.0000000000,0.000000000000000,0.000000000000000,135.0000,0.0000
085.JPEG,..\data_EP3\selectedData\origin\originalGrayDataset\085.JPEG,,,1,14726.0000000000,2.309401076758503,1.333333333333333,140.3333,0.6667
085.JPEG,..\data_EP3\selectedData\origin\originalGrayDataset\085.JPEG,,,2,12277.5000000000,4.634736211286691,1.826347935745029,31.2857,0.7143
085.JPEG,..\data_EP3\selectedData\origin\originalGrayDataset\085.JPEG,,,3,12211.5000000000,6.413556507381902,3.069502969891837,33.9167,1.5000
085.JPEG,..\data_EP3\selectedData\origin\originalGrayDataset\085.JPEG,,,4,9600.0000000000,4.472135954999580,2.000000000000000,3.5000,0.5000
